timestamp,S&P500,VIX,ValueOverGrowth,SmallOverLarge,USD_to_EUR,USD_to_GBP,JPY_to_USD,CNH_to_USD,MXN_to_USD,CAD_to_USD,_10_y_UST,_10_y_UST_real,_10_y_BE,_2s10s_UST,Brent_Crude,Return On Assets - Actual,Price To Sales Per Share,Total Debt To Enterprise Value,Price To Book Value Per Share,Company Market Capitalization,Trailing 30-day Price Net Change,Average Daily Value Traded - 30 Days,Weekly Sharpe Ratio - 2 Year,Volatility - 260 days,RSI Simple - 14 Days,Short Interest Pct,Days To Cover,Convexity
ALL.N,0.271,0.653,0.853,0.467,0.273,0.406,0.653,0.79,0.517,0.626,0.739,0.844,0.398,0.568,0.394,0.778,0.099,0.469,0.337,0.572,0.828,0.541,0.343,0.461,0.77,0.331,0.396,0.764
ARE.N,0.408,0.715,0.315,0.343,0.523,0.487,0.051,0.578,0.644,0.679,0.089,0.253,0.261,0.168,0.162,0.121,0.939,0.683,0.168,0.424,0.281,0.147,0.099,0.531,0.434,0.37,0.574,0.24
DXC.N,0.949,0.034,0.495,0.949,0.945,0.949,0.984,0.242,0.073,0.061,0.909,0.125,0.962,0.909,0.933,0.273,0.044,0.913,0.158,0.01,0.394,0.004,0.24,0.895,0.358,0.842,0.893,0.941
WMB.N,0.525,0.323,0.788,0.745,0.352,0.614,0.663,0.638,0.404,0.263,0.592,0.154,0.834,0.556,0.851,0.216,0.616,0.798,0.554,0.614,0.509,0.352,0.713,0.37,0.459,0.497,0.657,0.026
IP.N,0.269,0.683,0.937,0.535,0.382,0.343,0.733,0.42,0.529,0.511,0.826,0.935,0.345,0.907,0.461,0.287,0.079,0.733,0.156,0.143,0.323,0.079,0.018,0.477,0.006,0.792,0.719,0.321
O.N,0.434,0.651,0.477,0.653,0.752,0.756,0.137,0.574,0.333,0.408,0.226,0.176,0.63,0.099,0.566,0.067,0.972,0.705,0.204,0.61,0.481,0.467,0.459,0.046,0.648,0.634,0.661,0.444
FLT.N,0.648,0.402,0.446,0.59,0.588,0.6,0.727,0.214,0.388,0.293,0.81,0.709,0.679,0.814,0.861,0.59,0.681,0.808,0.749,0.19,0.947,0.188,0.345,0.657,0.861,0.285,0.17,0.39
FITB.OQ,0.897,0.113,0.875,0.929,0.895,0.905,0.855,0.382,0.071,0.079,0.933,0.408,0.925,0.925,0.877,0.078,0.661,0.804,0.17,0.4,0.362,0.576,0.079,0.741,0.184,0.382,0.303,0.368
GEN.OQ,0.127,0.881,0.349,0.194,0.149,0.149,0.768,0.885,0.903,0.838,0.471,0.646,0.335,0.61,0.139,0.834,0.766,0.865,0.836,0.204,0.484,0.093,0.071,0.469,0.295,0.586,0.677,0.036
GE.N,0.739,0.279,0.879,0.855,0.822,0.786,0.59,0.232,0.133,0.16,0.893,0.624,0.814,0.919,0.683,0.059,0.158,0.701,0.396,0.79,0.723,0.842,0.794,0.467,0.566,0.253,0.372,0.499
UPS.N,0.178,0.826,0.257,0.113,0.19,0.071,0.848,0.802,0.962,0.905,0.572,0.875,0.129,0.711,0.123,0.851,0.273,0.335,0.851,0.905,0.055,0.855,0.184,0.343,0.059,0.374,0.731,0.945
HON.OQ,0.471,0.564,0.731,0.582,0.566,0.594,0.277,0.606,0.354,0.384,0.642,0.578,0.552,0.543,0.499,0.578,0.687,0.265,0.824,0.897,0.719,0.897,0.238,0.091,0.531,0.152,0.337,0.596
BALL.N,0.398,0.731,0.36,0.222,0.491,0.586,0.091,0.269,0.62,0.596,0.149,0.378,0.265,0.412,0.156,0.382,0.174,0.8,0.638,0.253,0.625,0.137,0.162,0.83,0.877,0.909,0.986,0.707
MKC.N,0.069,0.919,0.56,0.063,0.077,0.091,0.164,0.929,0.925,0.939,0.206,0.687,0.089,0.051,0.149,0.426,0.608,0.519,0.671,0.39,0.832,0.216,0.552,0.236,0.974,0.768,0.929,0.156
FSLR.OQ,0.713,0.267,0.109,0.725,0.465,0.485,0.382,0.448,0.285,0.396,0.42,0.19,0.743,0.046,0.655,0.411,0.832,0.057,0.469,0.246,0.933,0.883,0.994,0.956,0.842,0.869,0.044,0.984
IDXX.OQ,0.636,0.566,0.069,0.2,0.77,0.788,0.01,0.077,0.675,0.539,0.02,0.103,0.325,0.012,0.313,0.986,0.945,0.105,0.994,0.549,0.232,0.586,0.537,0.756,0.493,0.745,0.899,0.857
REG.OQ,0.685,0.511,0.873,0.836,0.865,0.842,0.347,0.362,0.152,0.234,0.657,0.402,0.709,0.822,0.836,0.203,0.919,0.653,0.269,0.105,0.453,0.022,0.382,0.368,0.461,0.493,0.63,0.349
APA.OQ,0.992,0.006,0.943,0.996,0.836,0.97,0.98,0.008,0.016,0.008,0.99,0.008,0.998,0.903,1.0,0.669,0.255,0.63,0.96,0.23,0.382,0.448,0.877,0.966,0.119,0.701,0.038,0.099
GL.N,0.426,0.382,0.941,0.689,0.364,0.461,0.913,0.772,0.323,0.428,0.919,0.903,0.657,0.84,0.549,0.129,0.424,0.398,0.461,0.129,0.376,0.034,0.547,0.147,0.636,0.23,0.121,0.475
FE.N,0.147,0.859,0.762,0.275,0.103,0.168,0.4,0.735,0.778,0.834,0.448,0.719,0.234,0.388,0.141,0.186,0.366,0.889,0.384,0.426,0.511,0.372,0.596,0.123,0.408,0.218,0.289,0.055
MOS.N,0.774,0.093,0.683,0.931,0.384,0.772,0.947,0.192,0.196,0.085,0.937,0.087,0.974,0.927,0.96,0.597,0.121,0.6,0.152,0.224,0.152,0.335,0.626,0.911,0.012,0.642,0.285,0.065
OKE.N,0.964,0.022,0.786,0.976,0.756,0.941,0.909,0.111,0.026,0.03,0.782,0.028,0.98,0.475,0.984,0.403,0.242,0.739,0.648,0.497,0.585,0.321,0.78,0.562,0.315,0.691,0.82,0.121
LRCX.OQ,0.919,0.158,0.085,0.6,0.958,0.923,0.012,0.087,0.259,0.156,0.091,0.079,0.663,0.273,0.689,0.972,0.564,0.21,0.818,0.733,0.283,0.911,0.543,0.909,0.756,0.519,0.202,0.855
ALGN.OQ,0.927,0.139,0.057,0.78,0.978,0.927,0.006,0.014,0.101,0.164,0.111,0.067,0.739,0.297,0.762,0.859,0.697,0.012,0.622,0.267,0.078,0.679,0.178,0.968,0.03,0.677,0.216,0.301
JNJ.N,0.04,0.96,0.719,0.057,0.048,0.051,0.552,0.949,0.943,0.964,0.558,0.929,0.053,0.325,0.059,0.791,0.745,0.18,0.756,0.986,0.788,0.968,0.384,0.002,0.41,0.002,0.109,0.808
MCHP.OQ,0.895,0.071,0.111,0.737,0.83,0.657,0.572,0.139,0.255,0.248,0.503,0.168,0.798,0.552,0.848,0.846,0.772,0.43,0.772,0.6,0.162,0.82,0.644,0.786,0.42,0.786,0.77,0.863
MU.OQ,0.792,0.176,0.17,0.723,0.701,0.62,0.487,0.154,0.349,0.327,0.58,0.321,0.715,0.705,0.814,0.812,0.368,0.499,0.123,0.723,0.396,0.933,0.333,0.84,0.721,0.693,0.113,0.269
AEE.N,0.125,0.931,0.747,0.137,0.196,0.172,0.234,0.877,0.83,0.857,0.251,0.697,0.109,0.349,0.063,0.167,0.552,0.834,0.394,0.41,0.594,0.228,0.612,0.085,0.352,0.549,0.798,0.224
EMR.N,0.547,0.364,0.723,0.695,0.501,0.493,0.725,0.392,0.408,0.295,0.774,0.572,0.737,0.697,0.796,0.648,0.558,0.372,0.717,0.731,0.339,0.689,0.271,0.271,0.378,0.398,0.479,0.754
GPN.N,0.754,0.386,0.238,0.576,0.851,0.844,0.432,0.261,0.299,0.303,0.495,0.382,0.624,0.687,0.713,0.337,0.541,0.796,0.137,0.473,0.479,0.424,0.063,0.76,0.489,0.339,0.083,0.6
ES.N,0.149,0.943,0.729,0.101,0.309,0.261,0.109,0.747,0.786,0.842,0.168,0.63,0.103,0.23,0.046,0.289,0.469,0.869,0.307,0.495,0.446,0.341,0.37,0.156,0.349,0.273,0.489,0.059
FCX.N,0.937,0.055,0.392,0.901,0.982,0.978,0.168,0.002,0.063,0.024,0.814,0.046,0.972,0.873,0.966,0.64,0.446,0.436,0.558,0.721,0.261,0.764,0.523,0.921,0.107,0.467,0.265,0.562
CCL.N,0.994,0.016,0.22,0.99,0.998,0.988,0.945,0.018,0.008,0.01,0.962,0.093,0.982,0.893,0.962,0.004,0.178,0.986,0.143,0.083,0.503,0.289,0.145,1.0,0.782,0.994,0.6,0.723
FISV.OQ,0.428,0.572,0.374,0.446,0.434,0.465,0.317,0.671,0.59,0.606,0.414,0.537,0.426,0.616,0.503,0.315,0.626,0.648,0.354,0.76,0.762,0.79,0.632,0.388,0.747,0.168,0.23,0.438
DUK.N,0.135,0.911,0.822,0.214,0.222,0.267,0.135,0.78,0.725,0.794,0.212,0.539,0.204,0.22,0.107,0.134,0.521,0.891,0.222,0.81,0.596,0.626,0.414,0.055,0.519,0.277,0.594,0.18
CI.N,0.366,0.501,0.871,0.412,0.285,0.507,0.535,0.749,0.465,0.515,0.705,0.79,0.414,0.655,0.378,0.293,0.071,0.638,0.392,0.842,0.661,0.796,0.503,0.228,0.665,0.228,0.277,0.675
COO.N,0.396,0.568,0.251,0.352,0.657,0.547,0.034,0.123,0.586,0.493,0.119,0.347,0.242,0.156,0.362,0.371,0.758,0.376,0.398,0.265,0.954,0.065,0.604,0.519,0.752,0.794,0.816,0.568
TER.OQ,0.851,0.232,0.091,0.592,0.897,0.778,0.089,0.085,0.366,0.238,0.261,0.311,0.497,0.477,0.552,0.974,0.683,0.04,0.741,0.194,0.089,0.523,0.331,0.816,0.21,0.705,0.509,0.889
CPB.N,0.006,0.994,0.851,0.008,0.018,0.02,0.374,0.996,0.988,0.994,0.386,0.976,0.01,0.394,0.022,0.473,0.347,0.594,0.677,0.283,0.513,0.18,0.64,0.051,0.826,0.935,0.943,0.665
FANG.OQ,0.972,0.014,0.962,0.988,0.461,0.925,0.996,0.131,0.057,0.022,0.986,0.065,0.988,0.929,0.994,0.631,0.481,0.457,0.265,0.446,0.257,0.663,0.915,0.875,0.212,0.879,0.408,0.362
STZ.N,0.541,0.341,0.624,0.572,0.301,0.564,0.523,0.812,0.311,0.501,0.632,0.398,0.699,0.42,0.582,0.485,0.717,0.549,0.632,0.638,0.673,0.509,0.471,0.143,0.743,0.232,0.214,0.594
IRM.N,0.382,0.861,0.523,0.501,0.63,0.497,0.594,0.372,0.549,0.475,0.269,0.291,0.523,0.305,0.469,0.18,0.523,0.857,0.966,0.212,0.685,0.057,0.881,0.572,0.754,0.952,1.0,0.152
DTE.N,0.307,0.626,0.741,0.481,0.255,0.378,0.491,0.782,0.558,0.6,0.374,0.329,0.598,0.255,0.412,0.065,0.206,0.887,0.446,0.406,0.726,0.246,0.412,0.075,0.556,0.202,0.046,0.192
PPL.N,0.386,0.766,0.84,0.473,0.6,0.653,0.184,0.776,0.321,0.453,0.491,0.574,0.453,0.337,0.228,0.113,0.547,0.832,0.216,0.386,0.566,0.311,0.479,0.077,0.545,0.305,0.246,0.242
SBUX.OQ,0.495,0.44,0.214,0.477,0.481,0.329,0.634,0.442,0.531,0.622,0.36,0.4,0.499,0.145,0.396,0.687,0.614,0.311,0.036,0.865,0.73,0.921,0.509,0.543,0.487,0.327,0.41,0.939
