timestamp,S&P500,VIX,ValueOverGrowth,SmallOverLarge,USD_to_EUR,USD_to_GBP,JPY_to_USD,CNH_to_USD,MXN_to_USD,CAD_to_USD,_10_y_UST,_10_y_UST_real,_10_y_BE,_2s10s_UST,Brent_Crude,Return On Assets - Actual,Price To Sales Per Share,Total Debt To Enterprise Value,Price To Book Value Per Share,Company Market Capitalization,Trailing 30-day Price Net Change,Average Daily Value Traded - 30 Days,Weekly Sharpe Ratio - 2 Year,Volatility - 260 days,RSI Simple - 14 Days,Short Interest Pct,Days To Cover,Convexity
MRNA.OQ,-1.2835683689409645,1.0640603521694223,-2.032598059238014,-1.8597826390063559,0.39520419948252483,-1.242328294916159,-0.6154038104102191,-0.7467956561063517,1.5419540424142453,1.4507601004726136,-2.0404571965791307,0.11152473798021457,-2.8786022199086556,-0.27338070750631394,-1.5439021354259277,6.917,0.142,-1.834,0.082,0.679,-1.22,0.901,0.319,2.109,-0.47,1.116,-0.372,-0.454
RCL.N,4.461106684500784,-4.159153246220832,-0.021201116108239857,5.307301953768156,2.3876607223753608,2.5626435165536705,0.8870021984358568,-1.195138019480718,-4.386248240621039,-4.535591193373696,1.4696185551675804,-1.7352810324040668,4.188943109084904,0.24239942150718607,2.9245702588425204,-2.696,-0.539,1.411,0.099,-0.957,0.709,-0.271,0.302,2.45,1.886,2.335,1.855,0.792
ROL.N,-1.195395408903097,0.7610416480606222,0.39562477735287116,-0.6986575565474927,-0.5765532102919813,-0.5856607991313463,-0.3449392010340728,0.21416053962772005,0.5979463061352673,0.7248602944609736,-0.3794656776718662,0.25096030178056933,-0.9580651149817329,-0.07054083791516769,-0.6386612932668175,1.174,1.116,-2.366,1.47,-0.615,0.37,-1.5,0.661,-0.708,1.644,0.468,2.006,0.752
TECH.OQ,0.047694344560719325,-0.569799088574691,-1.3716724061963055,-0.1483555480165519,0.15575086086883402,0.004146997047837924,-0.6230804793013581,-0.5640151873163156,-0.08855046439023866,-0.006306222889755645,-0.9096749032525063,-0.5292808977392659,-0.5373438264896883,-0.24180150276892962,0.057537273513519,0.66,1.874,-1.775,0.721,-0.927,0.607,-0.653,-0.325,0.528,-0.06,-0.222,0.027,-0.076
VLO.N,1.0178102096047321,-1.594475738718291,2.2762147459824997,2.900294708209695,0.46058683258467725,1.3035731851148378,0.2637010256178094,0.15549963943359246,-2.0465613907612874,-2.321183228704552,1.5986716865198174,0.1450479052327803,1.7113235154711448,0.6205482491615355,1.993228407279203,-0.954,-1.738,0.193,-0.393,0.347,-1.786,0.629,0.91,1.128,-0.913,0.723,-0.029,-0.773
NDAQ.OQ,-0.05165999194033687,-0.008118066040217062,-0.02878450056283082,-0.3071735531770181,0.010923476870088435,0.116709369393097,-0.46127366884331716,-0.1769250860594339,-0.04914742047062098,-0.14606896761388266,-0.44355060192782375,-0.22750301421078806,-0.3674314951832298,-0.19737809859587122,-0.35493242780577194,-0.322,0.678,-0.057,0.351,-0.119,0.082,-0.345,0.215,-0.727,-0.241,-0.35,0.425,0.873
NEM.N,-1.542315631513902,0.7296664847524462,0.5383866213542374,-0.5503301420890214,0.23674880053774233,-0.15764783391349782,-0.8230508259086468,-1.0834545357908956,0.5555055739761565,0.06648940671911255,-0.7351738099017724,-0.7478840126850139,-0.007831589734909428,-0.1917026142184308,-0.031030718274652046,-0.443,0.092,-0.056,-0.575,0.091,-0.189,0.378,-0.817,0.468,-0.273,-0.294,-0.966,-0.634
ROK.N,0.2731888746684867,-0.023440503739548476,0.17309756688370942,0.6507097503606616,0.07682508875101476,0.2388897288944294,-0.23470618798535045,-0.2848706915607037,-0.32296407174504815,-0.6315702787037268,-0.39387941898174733,-0.6527055799716579,0.29331477632144487,-0.33726839833290495,0.31552870362985824,0.166,0.346,-0.323,1.122,-0.137,-1.053,-0.456,0.327,0.398,0.03,0.021,0.279,1.265
FMC.N,0.03372547824839916,-0.34646846426499334,0.7061552995484641,1.115681729112745,0.10711868937703034,0.19060558590567936,-0.35512927951698225,-0.23537700176016957,-0.9039869535797472,-0.6659635763898366,0.106058365241117,-0.4875513331913089,0.6982833753580355,-0.14127417569425085,0.09334392356685955,-0.062,-0.022,0.14,0.313,-0.745,-0.772,-1.003,-0.044,-0.528,-1.453,-0.151,0.046,1.729
CFG.N,1.2751833959582057,-1.379610536862625,1.7312494927113848,2.7015642649550484,0.8525082235561595,1.1395943555025096,0.44518864996826957,-0.4193313275025627,-2.004721447708189,-2.094228917743864,1.3945830999628366,0.03474994932946829,1.6062512479756086,1.0764124508426351,1.0442357824087443,-1.084,0.142,0.741,-1.047,-0.543,-0.397,0.26,-1.734,0.494,-0.661,-0.387,-0.732,0.11
STT.N,0.7793275734634201,-1.1110630234037835,0.9896164586033689,0.9813791708513552,0.5417512139909945,0.591086703130976,0.41870859231329016,-0.44131069221402447,-0.9041155160469049,-1.3150555577720002,0.9863022909225481,0.31657214995371824,0.6900241037620358,0.8842592676598594,0.4055506539363999,-1.132,1.644,0.879,-0.888,-0.174,-0.566,-0.229,-0.508,0.541,-1.038,-1.346,-1.925,0.604
STLD.OQ,0.7554841707271994,-1.2068813636412279,1.0744697470410438,1.7796947100818628,0.24749499080483928,0.7791032033211457,0.25863576387580434,-0.3221033371027392,-0.9282462328665864,-1.5814574940840629,0.38892218521939176,-0.9289508612999824,1.6789254367792819,0.3825782276239327,0.8354530355256715,2.56,-1.248,0.028,-0.418,-0.661,-0.95,-0.054,1.244,1.202,-1.374,0.894,-0.86,0.397
SNA.N,-0.31438497422158845,0.29963126203352997,1.5136626623062102,1.0762725917246738,0.19031875808829218,0.11169458982718358,-0.022802009860212406,0.0029265770056822855,-0.6099761113591398,-0.6036605639891236,0.5491109992186005,0.2630229826693805,0.2081910364816905,0.457251813144151,0.2461589091431184,1.339,-0.141,-0.5,-0.201,-0.994,0.962,-1.157,0.169,-0.874,-0.06,1.652,3.004,-0.273
CMCSA.OQ,-0.7701047330259886,0.3977974314391032,0.9791550444811211,-0.0803665374204581,-0.13932719987429285,-0.36741506260691786,-0.060653769930879585,-0.23374430717916306,0.14708641723150437,0.16937354674802033,-0.009669234289503992,0.3005349151310071,-0.5565228451966345,0.13105881911444106,-0.05429487950244387,-0.486,-0.857,0.882,-0.526,1.434,0.214,1.472,-1.154,-0.262,1.372,-0.208,-0.046,-1.592
GNRC.N,0.9206117267875604,-0.4659238131919644,-2.013615663078515,0.6334796211005413,0.3482376981339451,0.5746667279338247,-0.5600797439493853,-0.9222459571159185,-0.36047006877714705,-0.8830138295689867,-0.9386792653471735,-0.9490710382864002,0.015547926789562226,0.3104190994485253,0.5063304829458034,0.793,-0.758,0.091,-0.22,-1.614,-0.026,-1.115,-1.249,2.65,0.772,2.564,0.291,-1.228
DPZ.N,-1.5063535915928183,0.7649956095157785,-0.41337963301294717,-0.6891194799906156,-0.6479916039521424,-0.849825936681948,0.08994617466504011,0.6173232778650938,1.1953606014448892,1.017709912875841,-0.8298917452115903,-0.23607372232430499,-0.8476700759141208,-0.8100532054208092,-0.7941527124505631,2.712,-0.055,0.599,-1.758,-0.984,-1.351,-0.398,-0.928,0.058,-1.104,1.38,0.317,-0.266
PNC.N,0.3767254606009491,-0.4323069579254817,1.2504394098121951,1.2970588017037188,0.239174592323588,0.3234000628369932,0.3982142603311205,-0.04786281001410878,-0.9690169172966018,-1.0076756785548715,1.064960448345612,0.5272717984072671,0.49419615933015393,0.9717254967643049,0.17758815289124052,-1.102,0.639,0.599,-0.756,0.602,-1.038,0.703,-1.757,-0.02,-0.92,-0.507,-0.242,1.005
JNPR.N,-0.19768461345821864,-0.08325074019770887,0.30103129759361746,0.02229574869876262,-0.03949067875539386,-0.14900231528606797,0.09132695865824414,0.030736009303750016,0.11007367537494216,-0.10916721175229117,-0.01607644245695401,-0.08298479301579821,-0.02580127120020775,-0.325417373358588,-0.10191585685063932,-0.372,-0.393,-0.101,-0.338,-1.146,-0.329,-0.743,0.575,-0.603,-1.07,0.627,-0.056,-0.168
MMC.N,-0.4773511366169828,0.24059322269623956,0.2761386897524738,-0.22949063503739933,-0.09822799521785446,-0.11909158602489844,-0.14519159332474973,-0.005752775791428658,-0.1731836738087568,-0.019836947656611557,-0.1377671555178469,-0.09822986393750203,-0.1594403573420652,-0.2601504740824075,-0.04136643222594111,0.04,0.388,-0.27,0.872,0.846,1.112,0.429,2.02,-1.168,0.692,-1.482,-0.677,0.001
LOW.N,0.5433042587918723,-0.6371920398485471,-0.46678045028100834,0.5526471106239476,0.013195845679016978,0.35265042527573726,-0.5337447751334448,-0.0016362689673768112,-0.5913701296492512,-0.44452694530645726,-0.7238123219105181,-1.179025768350574,0.6124451179555848,-0.537638598500259,0.49599224489692256,1.191,-0.851,0.303,-1.758,1.215,0.724,1.07,0.283,-0.126,-0.379,0.012,0.545,0.068
IFF.N,-0.14815839483315596,-0.12072029882199818,0.43142986551140766,0.22253982082189216,-0.1600847782773603,-0.29945494416307816,0.0012197470984422326,-0.11208443641313812,-0.15183222997898763,-0.12495948223199256,-0.0366576912873592,0.018135901345427873,-0.194111452920658,0.3932090807649511,-0.24355380996768405,-0.529,-0.34,0.567,-0.654,-0.234,-0.491,-0.373,-1.246,0.477,-1.471,-0.138,-0.279,0.115
KHC.OQ,-1.4990023389585196,0.9029218333521221,1.66633934724267,-0.5059859389651016,-0.8605335193251686,-0.8866081589932727,0.24193695938697968,0.6096440549809735,0.7134419023943698,0.7170637933789732,0.30727859000420915,0.539838189052608,-0.4889098538513678,0.2738967385398252,-0.47614116474349216,-0.725,-0.436,0.565,-0.93,0.366,0.13,0.411,-0.135,-1.076,1.432,-0.733,-0.443,-1.565
HBAN.OQ,0.6357097904270596,-0.6833925314019564,2.0492835288116105,2.3841025286199375,0.5676118199563625,0.5758091451383885,0.32634422668955854,-0.12391267814223272,-1.7060411073493456,-1.5555062118072442,1.5699242149502133,0.5198869839968953,1.148004554775644,1.1312293836977318,0.6373323555552081,-1.132,0.356,0.509,-0.848,-0.497,-0.119,-0.365,-1.196,0.513,-1.393,1.09,0.558,-0.285
ED.N,-1.6372471531061865,1.4825915351574541,1.5427175871774481,-1.351178461945734,-0.6299568839004787,-0.703817954148384,-0.5021303759945186,0.4638618559379441,0.6436717119452193,0.9420107485256707,-0.33054435720411907,0.5366365918532362,-1.2971342630053597,-0.25984954594916726,-1.450896903469406,-0.908,-0.275,0.943,-0.633,-0.008,0.331,-0.156,0.974,-1.466,0.218,0.212,0.927,-0.974
MSFT.OQ,-0.09753020945382664,0.05664450559479963,-1.4653929239158165,-1.258728473953381,-0.30666556481077056,-0.3679019546481893,-0.3009937573428635,-0.12434424398611435,0.5568252649820846,0.5109826544575709,-0.6747888449840006,-0.31584386108499735,-0.5379502968669354,-0.43510754643119287,-0.46137901282631083,1.36,1.472,-1.341,1.063,3.812,1.692,4.152,1.228,0.109,1.826,-1.846,-1.267,0.332
YUM.N,-0.004664800830878618,-0.26411397765545697,0.3998141658882961,0.47617235606528985,0.27631778235768395,0.4558996888405171,-0.3416798490335534,-0.07227706438153643,-0.6657562942427256,-0.4866527159722885,-0.27466849616893924,-0.5605563360650038,0.3157355867534657,-0.5126072143760174,-0.03575839650171987,1.711,0.791,0.398,-1.758,0.055,0.627,-0.107,0.813,-1.599,0.274,-0.743,-0.972,0.891
HD.N,-0.0006438584482040819,-0.25580234114450967,-0.29249855715641804,0.10436267058546785,-0.15697965118994012,0.0605132905107872,-0.3392939246294254,0.11101701810250678,-0.10774658170809288,0.03495162373990656,-0.649102786221835,-0.7522024269397137,0.10790915059998374,-0.35113814931363385,0.008448557215790466,1.739,-0.376,-0.3,4.661,2.161,0.352,1.601,-0.25,-0.461,-0.316,-0.445,0.259,-0.018
ACGL.OQ,0.2557235114690412,-0.48091813104395476,1.6787247702595416,1.3967852272571204,0.3671792907097408,0.6058458147467373,0.035320619149917555,-0.01241297117007648,-1.5311100491447782,-0.9148297059812264,0.6424293320905081,0.30510514637987807,0.2679686836620444,0.2082976630220073,0.18174652954964812,-0.793,-0.084,-0.414,-0.493,-0.37,0.618,-0.27,2.472,-0.516,1.529,0.373,1.016,-1.002
HPE.N,0.4741514828138272,-0.7966752036757272,1.1701870218807109,1.6069786872967782,0.5837148151315958,0.7465106919649527,-0.07932963317239723,-0.2378470359346178,-0.9003892983157589,-1.1894815794078404,0.4337261897749116,-0.3592572613217156,0.935535604988301,0.25851151149806667,0.5468302212529957,-0.6,-1.281,0.961,-0.935,-0.492,-0.121,-0.753,-0.285,-0.062,-0.445,0.169,-0.836,0.579
NEE.N,-0.27201755308120273,0.18175096859921686,0.07718692767539313,-0.2657757269116646,0.021074135208342358,0.03776478911453704,-0.7389189384787626,-0.3576078585997555,-0.2249868330552653,0.070421903885235,-0.9699364630182877,-0.6774662919800774,-0.4059138130475634,-0.6526601417825969,-0.7393111899341267,-0.725,1.401,0.508,0.182,1.536,0.099,0.883,0.392,-0.532,0.1,-0.962,0.273,0.286
ABBV.N,-1.1372520796301098,0.5071894996437372,0.9731037015673767,-0.578315367174802,-0.5610651974582209,-0.6097543062831506,-0.2884222798732388,0.28419312471825026,0.2567483626769102,0.517681089997572,-0.03501873374907138,0.4492482391866928,-0.7977814744788387,-0.15279544903070136,-0.40833251949182514,0.796,0.68,0.213,1.659,2.047,-0.722,1.379,0.927,-1.369,-1.422,-1.31,-0.152,-0.408
MOH.N,-0.3374445749202647,0.2921517105396296,0.051727212504114564,-0.32212039059394476,-0.0779736702154787,-0.009250804436177441,-0.42871148444594087,-0.14989727204418601,-0.07724923191848708,0.29949775016009916,-0.14056558121577414,0.0461203790849827,-0.3658335004617709,-0.12860824498546577,-0.46639164099635,-0.24,-1.375,0.062,0.554,-0.549,2.217,-0.678,0.577,-0.504,1.002,0.393,-0.187,-1.043
EQIX.OQ,-0.5850246246098583,0.6619642602806693,-0.423290805324444,-1.082326200084885,0.07976192864205027,-0.05414027835868077,-0.9533814067441966,-0.2763532621715403,0.3713634409369185,0.4561763905047633,-1.17987998613957,-0.5508929944180057,-0.8512756722839978,-0.7808748771204033,-1.09268023843197,-0.994,1.428,0.207,0.408,0.554,2.524,0.422,0.273,0.053,0.964,-0.169,0.395,0.576
IBM.N,-0.6060759832154111,0.02838362510862011,1.2414707702319057,0.2939040799270499,-0.42623128376056707,-0.38954361282193056,0.19665063014894182,0.49383760977052066,0.034915509896818284,0.03418103176329004,0.25935100066945843,0.10238851761897881,0.06468316404451986,-0.13302539659306487,-0.1623591291917226,-0.209,-0.346,0.602,0.562,1.269,-0.425,1.033,-0.334,-1.384,-0.268,0.951,2.177,1.392
CNC.N,-0.4650843096929816,0.346629856509684,0.9188131820538941,-0.6883310656223871,-0.12209799510121556,-0.05250254281113252,-0.4512290551013785,-0.2344037748265793,0.023059504046966835,0.2153213983240766,-0.11903770036189192,0.30868322565674317,-0.7073309241761769,0.11374096846258147,-0.8297611764937984,-0.671,-1.688,0.796,-0.543,0.298,0.212,-0.088,0.072,-0.215,0.216,-0.666,-0.631,-0.709
AON.N,-0.3471675207442324,0.06755828461298885,0.45643416948322796,-0.17144466701041214,-0.04312448635879014,-0.1306774857314384,0.03584346638236707,-0.05828392135396622,-0.43580379614405085,-0.15045159855753457,0.05190416731371356,-0.26715002043186986,0.31959219145176243,-0.06052989256614225,0.15837561504686648,-0.08,0.694,0.018,-1.758,0.577,1.574,0.282,1.284,-1.165,0.714,-1.592,-1.073,-0.329
TAP.N,-0.7534999125111461,0.4015132006850857,2.3494533199389216,0.5408459813511975,-0.7071049109946713,-0.46761935069990684,0.4078357142827966,0.15310394203156624,-0.20432412950549836,-0.29171233511549177,0.6936364155901028,0.5170646725411954,0.035391932468022795,0.6552978190575405,0.07608740481802244,-0.789,-1.059,0.863,-1.044,-1.151,0.856,-0.702,0.461,-0.585,2.646,1.157,2.097,0.211
NDSN.OQ,0.2006907414915441,-0.5265384571286134,0.16867605121197465,0.6734999585898129,0.08450419534691257,0.16341024413588304,-0.28525308443979086,-0.10010123215215545,-0.37067239911771654,-0.42613612546420837,-0.265237633699918,-0.4439006875467436,0.16383900769883844,-0.26872933033182594,-0.10668799270921012,0.691,0.759,-1.024,0.51,-0.885,-0.162,-1.447,0.425,-0.412,0.089,-0.046,0.824,0.289
A.N,-0.16317891634471943,-0.152045909095962,-0.3499383556446332,-0.18458479811299014,-0.11223781765543679,-0.3088135009179665,-0.17842511190862642,-0.21820816857832961,-0.08146049888058711,0.08701575470070361,-0.32551713729943577,-0.15927245396278417,-0.3129027397627547,-0.02739034009118557,-0.16256426748889105,0.73,1.042,-0.917,0.839,0.252,-0.467,-0.346,0.076,0.027,-1.119,-0.686,-0.285,0.167
AEP.OQ,-1.1299426499692231,1.0936702318400302,1.229031101242123,-0.8100293757952464,-0.4900717630467745,-0.5344525135859125,-0.38563301692306784,0.3292569895874236,0.16502416569778203,0.46872799434445084,-0.2724334710643501,0.1861334198568018,-0.7305945468635637,-0.18084477852101757,-0.8870616572467521,-0.853,-0.115,0.974,-0.479,0.362,0.09,0.3,0.277,-1.115,-0.476,-0.13,-0.135,-1.255
RJF.N,0.18307911842692562,-0.27124709128955204,1.0913676787965592,0.7188116419321983,-0.1482215602135123,-0.15563853604489786,0.8005341050082772,-0.08952482410344847,-0.7959083886660918,-0.6181382183006011,1.4632576308233358,1.328354308734853,-0.12389355890212733,0.8823103815595361,0.09469259540381757,-0.932,-0.378,1.531,-0.324,-0.375,-0.52,-0.847,0.057,-0.02,-1.374,0.301,0.584,0.329
TT.N,0.09561493693383391,0.08478697856044207,0.6903109098413006,0.517698653370911,0.43813330170048154,0.4433371853540048,-0.7146612287265675,-0.3785579112006362,-0.6505642956153502,-0.6010061943098018,-0.4732927054011392,-0.43499357301927444,-0.11378313532934115,-0.15602990876009243,-0.23811976555765213,-0.126,-0.157,-0.338,0.602,0.122,-0.344,0.136,0.071,-0.368,0.346,-0.524,-0.202,1.592
OXY.N,2.0298507332517035,-2.652366521632343,2.728374304998095,4.085655705819529,-0.6090325092552891,0.5663074904048915,1.1313622121760443,-0.7516658464442273,-2.2828997885492788,-3.1485533453225925,2.310686757733178,-0.6366424705744032,3.716940762218191,1.317808675112967,4.549086690252229,-0.804,-0.645,0.333,-0.483,0.499,-0.279,0.625,1.663,1.081,-0.762,1.809,0.95,-0.775
AJG.N,-0.4244630909773216,0.18680618980802197,0.562506973314477,0.1200551704579859,-0.025244753912561476,0.06116211018821171,-0.1863959348376104,0.016230763034661325,-0.35683500063866047,-0.2736158521278736,-0.12209236837507774,-0.20815386909580946,0.014987523925285831,-0.2823245832877068,0.09327724801756547,-0.209,0.609,-0.161,0.253,0.148,1.965,-0.197,2.177,-1.115,2.08,-1.727,-1.148,-0.016
J.N,-0.21831878244060146,0.11709107376597332,1.0328801355463424,0.43575465877653813,-0.01441779208624344,0.0959582090891773,-0.3711603283309258,-0.2655171472110109,-0.4212968668356229,-0.5110197857496821,-0.022663397522212823,-0.05897653778245063,-0.06792859854785177,0.19037878333651487,-0.2669128897233192,-0.396,-1.026,0.139,-0.293,-0.778,-0.062,-1.347,-0.632,-0.631,0.437,-0.622,0.138,0.2
EXPE.OQ,2.282941619409586,-2.1931210699206356,-0.38063901356646546,3.103714231493351,1.4558885345531414,1.80031122482398,0.03885426791514236,-1.0294931631886735,-2.4688097500938886,-2.601073678854572,0.08870557352615788,-1.5033133508068048,2.1034252069395007,0.06191342326088767,1.5952536038301135,-1.071,-0.885,0.813,0.513,-0.88,-0.445,0.198,-1.05,1.488,-0.281,0.843,-0.58,0.536
ADBE.OQ,0.24470473634530066,-0.13243600995577312,-2.1476015157611648,-1.1564537435560358,0.02435966470364388,-0.2358914006684216,-0.5158695488232812,-0.5899223052123909,0.3490389045211697,0.11350420953079883,-0.967687079509336,-0.5030545104242771,-0.6481146057316368,-0.05343178632046267,-0.3547100126221668,1.817,1.519,-1.579,1.126,1.467,-3.135,1.874,-0.604,0.877,-1.029,-0.99,-1.292,-0.602
CRM.N,0.5602939404494947,-0.5498656198650669,-2.3678404499040138,-0.35559162648449744,-0.24096923515131058,-0.19356968861447912,0.2028382723781342,-0.2936204360593124,0.0502728931508393,-0.24692001181782378,-0.22702099982892482,-0.42341801898662745,0.18375486697366816,-0.022777212030480026,0.2500307669369573,-0.445,0.522,-0.655,-0.391,1.308,0.359,1.464,0.154,0.972,1.014,-0.801,-1.875,-0.179
LNC.N,3.200092877178247,-2.730138059995741,0.8935901524788288,3.489926117591136,1.2303377290183704,2.4552434157762426,0.5663564453915209,-0.5356309523500375,-2.974821006391081,-3.0372430491104963,1.2586513038567417,-1.15907035871627,3.110488759661874,0.9195404393107152,1.8383740449275983,-1.195,-1.79,1.343,-0.354,-1.811,-0.177,-1.309,-2.079,2.333,-0.463,1.052,-0.705,-0.403
TMO.N,-0.6802830606508742,0.4630652177420404,-0.6956967857187649,-1.1764569999422678,-0.2900153974037834,-0.6136099819459876,-0.4023083578010749,-0.3670582172295527,0.5342515337525494,0.6268479398262423,-0.5027984961604614,0.12792870157542197,-0.9423451280514971,-0.25434532101321305,-0.6613562902997177,2.133,0.666,-0.286,0.318,1.777,-2.585,1.282,0.724,-0.367,-1.146,-1.334,-0.539,0.47
TFX.N,0.2546418394485904,-0.4097471421593119,0.09934918004928162,0.45036854147220806,0.7681878861273251,0.8540740725624016,-0.7835093507609813,-0.6193662956200374,-0.581018558102023,-0.7252572641717113,-0.7144436037187409,-0.7304907353625856,-0.005856261905665362,-0.6027507039982987,0.07792349005197927,-0.009,0.466,-0.204,-0.144,-1.029,0.05,-1.398,-1.144,0.168,-0.648,0.568,0.116,-1.012
PGR.N,-1.4085303791141277,1.0195289438355228,1.1806499437471938,-0.8186128223780271,-0.6397170877588058,-0.8687357784902237,-0.12205146546047077,0.37037416767100323,0.5685036916270242,0.6178152502368376,0.022198424688477193,0.4840855914544704,-0.7738247268602976,-0.1317210654404988,-0.8689084494765122,-0.824,-0.65,-0.692,0.352,0.77,-0.694,0.641,0.943,-0.653,0.121,-2.262,-1.675,1.09
MAR.OQ,1.348160975648146,-1.2510998888441662,0.23813893605679984,2.481557336675872,1.028693926750456,1.1952641108830673,0.3122352234202347,-0.6162754137119686,-1.7377050455292447,-1.8423250780510545,0.5666417598524852,-0.48753785466111493,1.2851462915158314,0.19437373558660137,1.068633151142541,-0.664,-0.183,0.042,2.71,0.312,0.78,0.615,0.876,0.059,0.323,-0.144,-0.072,0.008
SHW.N,-0.31870722279417596,0.09487319637290265,-0.03594677392253882,-0.144997756698131,-0.16366315856262317,-0.19337042740910906,-0.4942995527836926,0.16091651620853836,0.005633202448875499,0.18040157631808557,-0.9697575501696991,-0.683106570745559,-0.3977606519158927,-0.34583173214905344,-0.40275426281789883,0.199,-0.011,-0.099,1.971,0.568,0.711,0.299,-0.615,0.218,-0.494,-1.287,-1.141,-0.628
